time	species	protein	transcript	ribo_density
2559.999006	__proteinZ_rbs	45.000000	0.000000	0.000000
2559.999006	__ribosome	12.000000	0.000000	0.000000
2559.999006	__rnase_site	0.000000	0.000000	0.000000
2559.999006	__rnase_site_ext	42.000000	0.000000	0.000000
2559.999006	p1	1.000000	0.000000	0.000000
2559.999006	p2	1.000000	0.000000	0.000000
2559.999006	proteinX	13345.000000	26.000000	0.961538
2559.999006	proteinY	13600.000000	27.000000	0.703704
2559.999006	proteinZ	25119.000000	50.000000	0.880000
2559.999006	rnapol	0.000000	0.000000	0.000000
2569.999013	__proteinX_rbs	21.000000	0.000000	0.000000
2569.999013	__proteinY_rbs	27.000000	0.000000	0.000000
2569.999013	__proteinZ_rbs	47.000000	0.000000	0.000000
2569.999013	__ribosome	10.000000	0.000000	0.000000
2569.999013	__rnase_site	0.000000	0.000000	0.000000
2569.999013	__rnase_site_ext	45.000000	0.000000	0.000000
2569.999013	p1	1.000000	0.000000	0.000000
2569.999013	p2	1.000000	0.000000	0.000000
2569.999013	proteinX	13403.000000	27.000000	1.074074
2569.999013	proteinY	13650.000000	28.000000	0.642857
2569.999013	proteinZ	25213.000000	51.000000	0.843137
2569.999013	rnapol	0.000000	0.000000	0.000000
2579.999106	__proteinX_rbs	27.000000	0.000000	0.000000
2579.999106	__proteinY_rbs	26.000000	0.000000	0.000000
2579.999106	__proteinZ_rbs	44.000000	0.000000	0.000000
2579.999106	__ribosome	15.000000	0.000000	0.000000
2579.999106	__rnase_site	0.000000	0.000000	0.000000
2579.999106	__rnase_site_ext	46.000000	0.000000	0.000000
2579.999106	p1	1.000000	0.000000	0.000000
2579.999106	p2	1.000000	0.000000	0.000000
2579.999106	proteinX	13452.000000	28.000000	0.857143
2579.999106	proteinY	13701.000000	28.000000	0.535714
2579.999106	proteinZ	25320.000000	50.000000	0.920000
2579.999106	rnapol	0.000000	0.000000	0.000000
2589.999032	__proteinX_rbs	24.000000	0.000000	0.000000
2589.999032	__proteinY_rbs	29.000000	0.000000	0.000000
2589.999032	__proteinZ_rbs	45.000000	0.000000	0.000000
2589.999032	__ribosome	9.000000	0.000000	0.000000
2589.999032	__rnase_site	0.000000	0.000000	0.000000
2589.999032	__rnase_site_ext	45.000000	0.000000	0.000000
2589.999032	p1	1.000000	0.000000	0.000000
2589.999032	p2	1.000000	0.000000	0.000000
2589.999032	proteinX	13508.000000	28.000000	1.107143
2589.999032	proteinY	13743.000000	30.000000	0.633333
2589.999032	proteinZ	25419.000000	48.000000	0.854167
2589.999032	rnapol	0.000000	0.000000	0.000000
2599.999022	__proteinX_rbs	29.000000	0.000000	0.000000
2599.999022	__proteinY_rbs	24.000000	0.000000	0.000000
2599.999022	__proteinZ_rbs	44.000000	0.000000	0.000000
2599.999022	__ribosome	12.000000	0.000000	0.000000
2599.999022	__rnase_site	0.000000	0.000000	0.000000
2599.999022	__rnase_site_ext	49.000000	0.000000	0.000000
2599.999022	p1	1.000000	0.000000	0.000000
2599.999022	p2	1.000000	0.000000	0.000000
2599.999022	proteinX	13569.000000	30.000000	0.700000
2599.999022	proteinY	13797.000000	30.000000	0.866667
2599.999022	proteinZ	25511.000000	51.000000	0.803922
2599.999022	rnapol	0.000000	0.000000	0.000000
2609.999035	__proteinX_rbs	24.000000	0.000000	0.000000
2609.999035	__proteinY_rbs	24.000000	0.000000	0.000000
2609.999035	__proteinZ_rbs	52.000000	0.000000	0.000000
2609.999035	__ribosome	6.000000	0.000000	0.000000
2609.999035	__rnase_site	0.000000	0.000000	0.000000
2609.999035	__rnase_site_ext	48.000000	0.000000	0.000000
2609.999035	p1	1.000000	0.000000	0.000000
2609.999035	p2	0.000000	0.000000	0.000000
2609.999035	proteinX	13614.000000	28.000000	0.892857
2609.999035	proteinY	13857.000000	30.000000	0.966667
2609.999035	proteinZ	25607.000000	55.000000	0.727273
2609.999035	rnapol	0.000000	0.000000	0.000000
2619.999061	__proteinX_rbs	23.000000	0.000000	0.000000
2619.999061	__proteinY_rbs	24.000000	0.000000	0.000000
2619.999061	__proteinZ_rbs	44.000000	0.000000	0.000000
2619.999061	__ribosome	12.000000	0.000000	0.000000
2619.999061	__rnase_site	0.000000	0.000000	0.000000
2619.999061	__rnase_site_ext	42.000000	0.000000	0.000000
2619.999061	p1	1.000000	0.000000	0.000000
2619.999061	p2	1.000000	0.000000	0.000000
2619.999061	proteinX	13672.000000	26.000000	0.692308
2619.999061	proteinY	13917.000000	29.000000	0.965517
2619.999061	proteinZ	25699.000000	51.000000	0.823529
2619.999061	rnapol	0.000000	0.000000	0.000000
2629.999008	__proteinX_rbs	25.000000	0.000000	0.000000
2629.999008	__proteinY_rbs	25.000000	0.000000	0.000000
2629.999008	__proteinZ_rbs	43.000000	0.000000	0.000000
2629.999008	__ribosome	9.000000	0.000000	0.000000
2629.999008	__rnase_site	0.000000	0.000000	0.000000
2629.999008	__rnase_site_ext	43.000000	0.000000	0.000000
2629.999008	p1	1.000000	0.000000	0.000000
2629.999008	p2	1.000000	0.000000	0.000000
2629.999008	proteinX	13716.000000	26.000000	0.884615
2629.999008	proteinY	13971.000000	30.000000	0.833333
2629.999008	proteinZ	25798.000000	49.000000	0.877551
2629.999008	rnapol	0.000000	0.000000	0.000000
2639.999023	__proteinX_rbs	21.000000	0.000000	0.000000
2639.999023	__proteinY_rbs	24.000000	0.000000	0.000000
2639.999023	__proteinZ_rbs	48.000000	0.000000	0.000000
2639.999023	__ribosome	12.000000	0.000000	0.000000
2639.999023	__rnase_site	0.000000	0.000000	0.000000
2639.999023	__rnase_site_ext	42.000000	0.000000	0.000000
2639.999023	p1	0.000000	0.000000	0.000000
2639.999023	p2	1.000000	0.000000	0.000000
2639.999023	proteinX	13772.000000	25.000000	0.760000
2639.999023	proteinY	14024.000000	26.000000	1.000000
2639.999023	proteinZ	25891.000000	50.000000	0.860000
2639.999023	rnapol	0.000000	0.000000	0.000000
2649.999016	__proteinX_rbs	23.000000	0.000000	0.000000
2649.999016	__proteinY_rbs	26.000000	0.000000	0.000000
2649.999016	__proteinZ_rbs	45.000000	0.000000	0.000000
2649.999016	__ribosome	11.000000	0.000000	0.000000
2649.999016	__rnase_site	0.000000	0.000000	0.000000
2649.999016	__rnase_site_ext	44.000000	0.000000	0.000000
2649.999016	p1	0.000000	0.000000	0.000000
2649.999016	p2	1.000000	0.000000	0.000000
2649.999016	proteinX	13828.000000	28.000000	0.821429
2649.999016	proteinY	14074.000000	27.000000	0.629630
2649.999016	proteinZ	25987.000000	49.000000	1.000000
2649.999016	rnapol	0.000000	0.000000	0.000000
2659.999051	__proteinX_rbs	26.000000	0.000000	0.000000
2659.999051	__proteinY_rbs	28.000000	0.000000	0.000000
2659.999051	__proteinZ_rbs	43.000000	0.000000	0.000000
2659.999051	__ribosome	6.000000	0.000000	0.000000
2659.999051	__rnase_site	0.000000	0.000000	0.000000
2659.999051	__rnase_site_ext	46.000000	0.000000	0.000000
2659.999051	p1	1.000000	0.000000	0.000000
2659.999051	p2	1.000000	0.000000	0.000000
2659.999051	proteinX	13885.000000	26.000000	0.961538
2659.999051	proteinY	14125.000000	28.000000	0.714286
2659.999051	proteinZ	26079.000000	51.000000	0.960784
2659.999051	rnapol	0.000000	0.000000	0.000000
2669.999115	__proteinX_rbs	25.000000	0.000000	0.000000
2669.999115	__proteinY_rbs	24.000000	0.000000	0.000000
2669.999115	__proteinZ_rbs	46.000000	0.000000	0.000000
2669.999115	__ribosome	8.000000	0.000000	0.000000
2669.999115	__rnase_site	0.000000	0.000000	0.000000
2669.999115	__rnase_site_ext	43.000000	0.000000	0.000000
2669.999115	p1	1.000000	0.000000	0.000000
2669.999115	p2	1.000000	0.000000	0.000000
2669.999115	proteinX	13940.000000	27.000000	0.740741
2669.999115	proteinY	14179.000000	27.000000	0.814815
2669.999115	proteinZ	26177.000000	51.000000	0.980392
2669.999115	rnapol	0.000000	0.000000	0.000000
2679.999032	__proteinX_rbs	25.000000	0.000000	0.000000
2679.999032	__proteinY_rbs	26.000000	0.000000	0.000000
2679.999032	__proteinZ_rbs	46.000000	0.000000	0.000000
2679.999032	__ribosome	16.000000	0.000000	0.000000
2679.999032	__rnase_site	0.000000	0.000000	0.000000
2679.999032	__rnase_site_ext	47.000000	0.000000	0.000000
2679.999032	p1	0.000000	0.000000	0.000000
2679.999032	p2	1.000000	0.000000	0.000000
2679.999032	proteinX	13990.000000	26.000000	0.461538
2679.999032	proteinY	14233.000000	28.000000	0.964286
2679.999032	proteinZ	26277.000000	52.000000	0.865385
2679.999032	rnapol	0.000000	0.000000	0.000000
2689.999013	__proteinX_rbs	26.000000	0.000000	0.000000
2689.999013	__proteinY_rbs	27.000000	0.000000	0.000000
2689.999013	__proteinZ_rbs	48.000000	0.000000	0.000000
2689.999013	__ribosome	10.000000	0.000000	0.000000
2689.999013	__rnase_site	0.000000	0.000000	0.000000
2689.999013	__rnase_site_ext	49.000000	0.000000	0.000000
2689.999013	p1	1.000000	0.000000	0.000000
2689.999013	p2	1.000000	0.000000	0.000000
2689.999013	proteinX	14027.000000	27.000000	0.888889
2689.999013	proteinY	14306.000000	28.000000	0.571429
2689.999013	proteinZ	26371.000000	53.000000	0.943396
2689.999013	rnapol	0.000000	0.000000	0.000000
2699.999024	__proteinX_rbs	22.000000	0.000000	0.000000
2699.999024	__proteinY_rbs	24.000000	0.000000	0.000000
2699.999024	__proteinZ_rbs	49.000000	0.000000	0.000000
2699.999024	__ribosome	10.000000	0.000000	0.000000
2699.999024	__rnase_site	0.000000	0.000000	0.000000
2699.999024	__rnase_site_ext	46.000000	0.000000	0.000000
2699.999024	p1	0.000000	0.000000	0.000000
2699.999024	p2	1.000000	0.000000	0.000000
2699.999024	proteinX	14087.000000	28.000000	0.892857
2699.999024	proteinY	14348.000000	28.000000	0.714286
2699.999024	proteinZ	26474.000000	53.000000	0.849057
2699.999024	rnapol	0.000000	0.000000	0.000000
2709.999048	__proteinX_rbs	24.000000	0.000000	0.000000
2709.999048	__proteinY_rbs	29.000000	0.000000	0.000000
2709.999048	__proteinZ_rbs	47.000000	0.000000	0.000000
2709.999048	__ribosome	12.000000	0.000000	0.000000
2709.999048	__rnase_site	0.000000	0.000000	0.000000
2709.999048	__rnase_site_ext	50.000000	0.000000	0.000000
2709.999048	p1	1.000000	0.000000	0.000000
2709.999048	p2	1.000000	0.000000	0.000000
2709.999048	proteinX	14148.000000	30.000000	0.800000
2709.999048	proteinY	14397.000000	31.000000	0.677419
2709.999048	proteinZ	26572.000000	53.000000	0.811321
2709.999048	rnapol	0.000000	0.000000	0.000000
2719.999015	__proteinX_rbs	29.000000	0.000000	0.000000
2719.999015	__proteinY_rbs	27.000000	0.000000	0.000000
2719.999015	__proteinZ_rbs	52.000000	0.000000	0.000000
2719.999015	__ribosome	8.000000	0.000000	0.000000
2719.999015	__rnase_site	0.000000	0.000000	0.000000
2719.999015	__rnase_site_ext	53.000000	0.000000	0.000000
2719.999015	p1	1.000000	0.000000	0.000000
2719.999015	p2	1.000000	0.000000	0.000000
2719.999015	proteinX	14198.000000	32.000000	0.750000
2719.999015	proteinY	14449.000000	31.000000	0.612903
2719.999015	proteinZ	26672.000000	57.000000	0.859649
2719.999015	rnapol	0.000000	0.000000	0.000000
2729.999010	__proteinX_rbs	31.000000	0.000000	0.000000
2729.999010	__proteinY_rbs	29.000000	0.000000	0.000000
2729.999010	__proteinZ_rbs	54.000000	0.000000	0.000000
2729.999010	__ribosome	9.000000	0.000000	0.000000
2729.999010	__rnase_site	0.000000	0.000000	0.000000
2729.999010	__rnase_site_ext	56.000000	0.000000	0.000000
2729.999010	p1	1.000000	0.000000	0.000000
2729.999010	p2	1.000000	0.000000	0.000000
2729.999010	proteinX	14251.000000	32.000000	0.750000
2729.999010	proteinY	14501.000000	32.000000	0.812500
2729.999010	proteinZ	26773.000000	58.000000	0.706897
2729.999010	rnapol	0.000000	0.000000	0.000000
2739.999007	__proteinX_rbs	34.000000	0.000000	0.000000
2739.999007	__proteinY_rbs	29.000000	0.000000	0.000000
2739.999007	__proteinZ_rbs	53.000000	0.000000	0.000000
2739.999007	__ribosome	13.000000	0.000000	0.000000
2739.999007	__rnase_site	0.000000	0.000000	0.000000
2739.999007	__rnase_site_ext	58.000000	0.000000	0.000000
2739.999007	p1	1.000000	0.000000	0.000000
2739.999007	p2	1.000000	0.000000	0.000000
2739.999007	proteinX	14298.000000	34.000000	0.647059
2739.999007	proteinY	14561.000000	33.000000	0.757576
2739.999007	proteinZ	26869.000000	59.000000	0.677966
2739.999007	rnapol	0.000000	0.000000	0.000000
2749.999075	__proteinX_rbs	32.000000	0.000000	0.000000
2749.999075	__proteinY_rbs	33.000000	0.000000	0.000000
2749.999075	__proteinZ_rbs	52.000000	0.000000	0.000000
2749.999075	__ribosome	10.000000	0.000000	0.000000
2749.999075	__rnase_site	0.000000	0.000000	0.000000
2749.999075	__rnase_site_ext	54.000000	0.000000	0.000000
2749.999075	p1	1.000000	0.000000	0.000000
2749.999075	p2	1.000000	0.000000	0.000000
2749.999075	proteinX	14356.000000	34.000000	0.617647
2749.999075	proteinY	14625.000000	35.000000	0.542857
2749.999075	proteinZ	26954.000000	59.000000	0.847458
2749.999075	rnapol	0.000000	0.000000	0.000000
2759.999060	__proteinX_rbs	33.000000	0.000000	0.000000
2759.999060	__proteinY_rbs	34.000000	0.000000	0.000000
2759.999060	__proteinZ_rbs	55.000000	0.000000	0.000000
2759.999060	__ribosome	8.000000	0.000000	0.000000
2759.999060	__rnase_site	0.000000	0.000000	0.000000
2759.999060	__rnase_site_ext	58.000000	0.000000	0.000000
2759.999060	p1	1.000000	0.000000	0.000000
2759.999060	p2	1.000000	0.000000	0.000000
2759.999060	proteinX	14409.000000	35.000000	0.685714
2759.999060	proteinY	14682.000000	36.000000	0.527778
2759.999060	proteinZ	27057.000000	62.000000	0.790323
2759.999060	rnapol	0.000000	0.000000	0.000000
2769.999015	__proteinX_rbs	32.000000	0.000000	0.000000
2769.999015	__proteinY_rbs	34.000000	0.000000	0.000000
2769.999015	__proteinZ_rbs	52.000000	0.000000	0.000000
2769.999015	__ribosome	9.000000	0.000000	0.000000
2769.999015	__rnase_site	0.000000	0.000000	0.000000
2769.999015	__rnase_site_ext	55.000000	0.000000	0.000000
2769.999015	p1	0.000000	0.000000	0.000000
2769.999015	p2	1.000000	0.000000	0.000000
2769.999015	proteinX	14463.000000	36.000000	0.555556
2769.999015	proteinY	14729.000000	35.000000	0.514286
2769.999015	proteinZ	27166.000000	58.000000	0.913793
2769.999015	rnapol	0.000000	0.000000	0.000000
2779.999032	__proteinX_rbs	31.000000	0.000000	0.000000
2779.999032	__proteinY_rbs	35.000000	0.000000	0.000000
2779.999032	__proteinZ_rbs	52.000000	0.000000	0.000000
2779.999032	__ribosome	7.000000	0.000000	0.000000
2779.999032	__rnase_site	0.000000	0.000000	0.000000
2779.999032	__rnase_site_ext	48.000000	0.000000	0.000000
2779.999032	p1	1.000000	0.000000	0.000000
2779.999032	p2	1.000000	0.000000	0.000000
2779.999032	proteinX	14516.000000	34.000000	0.941176
2779.999032	proteinY	14780.000000	36.000000	0.583333
2779.999032	proteinZ	27270.000000	55.000000	0.727273
2779.999032	rnapol	0.000000	0.000000	0.000000
2789.999024	__proteinX_rbs	30.000000	0.000000	0.000000
2789.999024	__proteinY_rbs	32.000000	0.000000	0.000000
2789.999024	__proteinZ_rbs	54.000000	0.000000	0.000000
2789.999024	__ribosome	8.000000	0.000000	0.000000
2789.999024	__rnase_site	0.000000	0.000000	0.000000
2789.999024	__rnase_site_ext	49.000000	0.000000	0.000000
2789.999024	p1	1.000000	0.000000	0.000000
2789.999024	p2	1.000000	0.000000	0.000000
2789.999024	proteinX	14591.000000	34.000000	0.882353
2789.999024	proteinY	14835.000000	36.000000	0.777778
2789.999024	proteinZ	27349.000000	56.000000	0.607143
2789.999024	rnapol	0.000000	0.000000	0.000000
2799.999039	__proteinX_rbs	31.000000	0.000000	0.000000
2799.999039	__proteinY_rbs	35.000000	0.000000	0.000000
2799.999039	__proteinZ_rbs	51.000000	0.000000	0.000000
2799.999039	__ribosome	15.000000	0.000000	0.000000
2799.999039	__rnase_site	0.000000	0.000000	0.000000
2799.999039	__rnase_site_ext	51.000000	0.000000	0.000000
2799.999039	p1	1.000000	0.000000	0.000000
2799.999039	p2	1.000000	0.000000	0.000000
2799.999039	proteinX	14654.000000	35.000000	0.742857
2799.999039	proteinY	14904.000000	37.000000	0.513514
2799.999039	proteinZ	27427.000000	55.000000	0.727273
2799.999039	rnapol	0.000000	0.000000	0.000000
2809.999004	__proteinX_rbs	31.000000	0.000000	0.000000
2809.999004	__proteinY_rbs	33.000000	0.000000	0.000000
2809.999004	__proteinZ_rbs	54.000000	0.000000	0.000000
2809.999004	__ribosome	7.000000	0.000000	0.000000
2809.999004	__rnase_site	0.000000	0.000000	0.000000
2809.999004	__rnase_site_ext	52.000000	0.000000	0.000000
2809.999004	p1	1.000000	0.000000	0.000000
2809.999004	p2	1.000000	0.000000	0.000000
2809.999004	proteinX	14705.000000	34.000000	0.705882
2809.999004	proteinY	14955.000000	35.000000	0.485714
2809.999004	proteinZ	27522.000000	58.000000	0.896552
2809.999004	rnapol	0.000000	0.000000	0.000000
2819.999012	__proteinX_rbs	29.000000	0.000000	0.000000
2819.999012	__proteinY_rbs	31.000000	0.000000	0.000000
2819.999012	__proteinZ_rbs	55.000000	0.000000	0.000000
2819.999012	__ribosome	11.000000	0.000000	0.000000
2819.999012	__rnase_site	0.000000	0.000000	0.000000
2819.999012	__rnase_site_ext	53.000000	0.000000	0.000000
2819.999012	p1	1.000000	0.000000	0.000000
2819.999012	p2	0.000000	0.000000	0.000000
2819.999012	proteinX	14761.000000	31.000000	0.774194
2819.999012	proteinY	15003.000000	33.000000	0.606061
2819.999012	proteinZ	27627.000000	58.000000	0.775862
2819.999012	rnapol	0.000000	0.000000	0.000000
2829.999006	__proteinX_rbs	33.000000	0.000000	0.000000
2829.999006	__proteinY_rbs	31.000000	0.000000	0.000000
2829.999006	__proteinZ_rbs	53.000000	0.000000	0.000000
2829.999006	__ribosome	8.000000	0.000000	0.000000
2829.999006	__rnase_site	0.000000	0.000000	0.000000
2829.999006	__rnase_site_ext	54.000000	0.000000	0.000000
2829.999006	p1	1.000000	0.000000	0.000000
2829.999006	p2	1.000000	0.000000	0.000000
2829.999006	proteinX	14819.000000	34.000000	0.529412
2829.999006	proteinY	15051.000000	34.000000	0.588235
2829.999006	proteinZ	27724.000000	55.000000	0.981818
2829.999006	rnapol	0.000000	0.000000	0.000000
2839.999041	__proteinX_rbs	29.000000	0.000000	0.000000
2839.999041	__proteinY_rbs	34.000000	0.000000	0.000000
2839.999041	__proteinZ_rbs	52.000000	0.000000	0.000000
2839.999041	__ribosome	9.000000	0.000000	0.000000
2839.999041	__rnase_site	0.000000	0.000000	0.000000
2839.999041	__rnase_site_ext	50.000000	0.000000	0.000000
2839.999041	p1	1.000000	0.000000	0.000000
2839.999041	p2	1.000000	0.000000	0.000000
2839.999041	proteinX	14867.000000	36.000000	0.638889
2839.999041	proteinY	15098.000000	36.000000	0.722222
2839.999041	proteinZ	27838.000000	54.000000	0.777778
2839.999041	rnapol	0.000000	0.000000	0.000000
2849.999017	__proteinX_rbs	34.000000	0.000000	0.000000
2849.999017	__proteinY_rbs	32.000000	0.000000	0.000000
2849.999017	__proteinZ_rbs	49.000000	0.000000	0.000000
2849.999017	__ribosome	8.000000	0.000000	0.000000
2849.999017	__rnase_site	0.000000	0.000000	0.000000
2849.999017	__rnase_site_ext	53.000000	0.000000	0.000000
2849.999017	p1	1.000000	0.000000	0.000000
2849.999017	p2	0.000000	0.000000	0.000000
2849.999017	proteinX	14923.000000	35.000000	0.771429
2849.999017	proteinY	15161.000000	38.000000	0.631579
2849.999017	proteinZ	27933.000000	55.000000	0.745455
2849.999017	rnapol	0.000000	0.000000	0.000000
2859.999037	__proteinX_rbs	32.000000	0.000000	0.000000
2859.999037	__proteinY_rbs	32.000000	0.000000	0.000000
2859.999037	__proteinZ_rbs	50.000000	0.000000	0.000000
2859.999037	__ribosome	8.000000	0.000000	0.000000
2859.999037	__rnase_site	0.000000	0.000000	0.000000
2859.999037	__rnase_site_ext	49.000000	0.000000	0.000000
2859.999037	p1	1.000000	0.000000	0.000000
2859.999037	p2	1.000000	0.000000	0.000000
2859.999037	proteinX	14980.000000	35.000000	0.800000
2859.999037	proteinY	15222.000000	35.000000	0.628571
2859.999037	proteinZ	28023.000000	54.000000	0.777778
2859.999037	rnapol	0.000000	0.000000	0.000000
2869.999158	__proteinX_rbs	33.000000	0.000000	0.000000
2869.999158	__proteinY_rbs	32.000000	0.000000	0.000000
2869.999158	__proteinZ_rbs	44.000000	0.000000	0.000000
2869.999158	__ribosome	10.000000	0.000000	0.000000
2869.999158	__rnase_site	0.000000	0.000000	0.000000
2869.999158	__rnase_site_ext	50.000000	0.000000	0.000000
2869.999158	p1	1.000000	0.000000	0.000000
2869.999158	p2	1.000000	0.000000	0.000000
2869.999158	proteinX	15049.000000	34.000000	0.441176
2869.999158	proteinY	15275.000000	35.000000	0.657143
2869.999158	proteinZ	28113.000000	56.000000	0.928571
2869.999158	rnapol	0.000000	0.000000	0.000000
2879.999004	__proteinX_rbs	29.000000	0.000000	0.000000
2879.999004	__proteinY_rbs	33.000000	0.000000	0.000000
2879.999004	__proteinZ_rbs	53.000000	0.000000	0.000000
2879.999004	__ribosome	7.000000	0.000000	0.000000
2879.999004	__rnase_site	0.000000	0.000000	0.000000
2879.999004	__rnase_site_ext	50.000000	0.000000	0.000000
2879.999004	p1	1.000000	0.000000	0.000000
2879.999004	p2	1.000000	0.000000	0.000000
2879.999004	proteinX	15098.000000	35.000000	0.942857
2879.999004	proteinY	15337.000000	34.000000	0.470588
2879.999004	proteinZ	28206.000000	56.000000	0.785714
2879.999004	rnapol	0.000000	0.000000	0.000000
2889.999002	__proteinX_rbs	25.000000	0.000000	0.000000
2889.999002	__proteinY_rbs	34.000000	0.000000	0.000000
2889.999002	__proteinZ_rbs	48.000000	0.000000	0.000000
2889.999002	__ribosome	1.000000	0.000000	0.000000
2889.999002	__rnase_site	0.000000	0.000000	0.000000
2889.999002	__rnase_site_ext	43.000000	0.000000	0.000000
2889.999002	p1	1.000000	0.000000	0.000000
2889.999002	p2	1.000000	0.000000	0.000000
2889.999002	proteinX	15168.000000	33.000000	0.878788
2889.999002	proteinY	15384.000000	36.000000	0.777778
2889.999002	proteinZ	28296.000000	57.000000	0.736842
2889.999002	rnapol	0.000000	0.000000	0.000000
2899.999009	__proteinX_rbs	34.000000	0.000000	0.000000
2899.999009	__proteinY_rbs	34.000000	0.000000	0.000000
2899.999009	__proteinZ_rbs	46.000000	0.000000	0.000000
2899.999009	__ribosome	7.000000	0.000000	0.000000
2899.999009	__rnase_site	0.000000	0.000000	0.000000
2899.999009	__rnase_site_ext	51.000000	0.000000	0.000000
2899.999009	p1	1.000000	0.000000	0.000000
2899.999009	p2	0.000000	0.000000	0.000000
2899.999009	proteinX	15233.000000	35.000000	0.714286
2899.999009	proteinY	15443.000000	35.000000	0.600000
2899.999009	proteinZ	28380.000000	54.000000	0.870370
2899.999009	rnapol	0.000000	0.000000	0.000000
2909.999057	__proteinX_rbs	35.000000	0.000000	0.000000
2909.999057	__proteinY_rbs	31.000000	0.000000	0.000000
2909.999057	__proteinZ_rbs	50.000000	0.000000	0.000000
2909.999057	__ribosome	3.000000	0.000000	0.000000
2909.999057	__rnase_site	0.000000	0.000000	0.000000
2909.999057	__rnase_site_ext	52.000000	0.000000	0.000000
2909.999057	p1	1.000000	0.000000	0.000000
2909.999057	p2	1.000000	0.000000	0.000000
2909.999057	proteinX	15289.000000	37.000000	0.513514
2909.999057	proteinY	15495.000000	36.000000	0.805556
2909.999057	proteinZ	28476.000000	52.000000	0.942308
2909.999057	rnapol	0.000000	0.000000	0.000000
2919.999035	__proteinX_rbs	34.000000	0.000000	0.000000
2919.999035	__proteinY_rbs	34.000000	0.000000	0.000000
2919.999035	__proteinZ_rbs	49.000000	0.000000	0.000000
2919.999035	__ribosome	7.000000	0.000000	0.000000
2919.999035	__rnase_site	0.000000	0.000000	0.000000
2919.999035	__rnase_site_ext	48.000000	0.000000	0.000000
2919.999035	p1	1.000000	0.000000	0.000000
2919.999035	p2	1.000000	0.000000	0.000000
2919.999035	proteinX	15340.000000	36.000000	0.583333
2919.999035	proteinY	15558.000000	37.000000	0.729730
2919.999035	proteinZ	28566.000000	52.000000	0.865385
2919.999035	rnapol	0.000000	0.000000	0.000000
2929.999021	__proteinX_rbs	35.000000	0.000000	0.000000
2929.999021	__proteinY_rbs	33.000000	0.000000	0.000000
2929.999021	__proteinZ_rbs	51.000000	0.000000	0.000000
2929.999021	__ribosome	7.000000	0.000000	0.000000
2929.999021	__rnase_site	0.000000	0.000000	0.000000
2929.999021	__rnase_site_ext	51.000000	0.000000	0.000000
2929.999021	p1	1.000000	0.000000	0.000000
2929.999021	p2	1.000000	0.000000	0.000000
2929.999021	proteinX	15390.000000	35.000000	0.800000
2929.999021	proteinY	15627.000000	36.000000	0.666667
2929.999021	proteinZ	28656.000000	56.000000	0.732143
2929.999021	rnapol	0.000000	0.000000	0.000000
2939.999090	__proteinX_rbs	31.000000	0.000000	0.000000
2939.999090	__proteinY_rbs	34.000000	0.000000	0.000000
2939.999090	__proteinZ_rbs	52.000000	0.000000	0.000000
2939.999090	__ribosome	10.000000	0.000000	0.000000
2939.999090	__rnase_site	0.000000	0.000000	0.000000
2939.999090	__rnase_site_ext	50.000000	0.000000	0.000000
2939.999090	p1	1.000000	0.000000	0.000000
2939.999090	p2	1.000000	0.000000	0.000000
2939.999090	proteinX	15453.000000	35.000000	0.657143
2939.999090	proteinY	15686.000000	36.000000	0.777778
2939.999090	proteinZ	28743.000000	55.000000	0.709091
2939.999090	rnapol	0.000000	0.000000	0.000000
2949.999133	__proteinX_rbs	28.000000	0.000000	0.000000
2949.999133	__proteinY_rbs	29.000000	0.000000	0.000000
2949.999133	__proteinZ_rbs	52.000000	0.000000	0.000000
2949.999133	__ribosome	5.000000	0.000000	0.000000
2949.999133	__rnase_site	0.000000	0.000000	0.000000
2949.999133	__rnase_site_ext	45.000000	0.000000	0.000000
2949.999133	p1	1.000000	0.000000	0.000000
2949.999133	p2	1.000000	0.000000	0.000000
2949.999133	proteinX	15513.000000	31.000000	0.806452
2949.999133	proteinY	15757.000000	35.000000	0.800000
2949.999133	proteinZ	28824.000000	57.000000	0.736842
2949.999133	rnapol	0.000000	0.000000	0.000000
2959.999022	__proteinX_rbs	30.000000	0.000000	0.000000
2959.999022	__proteinY_rbs	28.000000	0.000000	0.000000
2959.999022	__proteinZ_rbs	52.000000	0.000000	0.000000
2959.999022	__ribosome	13.000000	0.000000	0.000000
2959.999022	__rnase_site	0.000000	0.000000	0.000000
2959.999022	__rnase_site_ext	52.000000	0.000000	0.000000
2959.999022	p1	0.000000	0.000000	0.000000
2959.999022	p2	1.000000	0.000000	0.000000
2959.999022	proteinX	15570.000000	31.000000	0.709677
2959.999022	proteinY	15820.000000	31.000000	0.645161
2959.999022	proteinZ	28917.000000	56.000000	0.803571
2959.999022	rnapol	0.000000	0.000000	0.000000
2969.999012	__proteinX_rbs	30.000000	0.000000	0.000000
2969.999012	__proteinY_rbs	30.000000	0.000000	0.000000
2969.999012	__proteinZ_rbs	53.000000	0.000000	0.000000
2969.999012	__ribosome	7.000000	0.000000	0.000000
2969.999012	__rnase_site	0.000000	0.000000	0.000000
2969.999012	__rnase_site_ext	52.000000	0.000000	0.000000
2969.999012	p1	1.000000	0.000000	0.000000
2969.999012	p2	1.000000	0.000000	0.000000
2969.999012	proteinX	15623.000000	32.000000	0.812500
